datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
11/1/2019 12:00:00 PM,11/1/2019 8:00:00 AM,RTO,RTO,RTO,RTO,89270.697,False
11/1/2019 1:00:00 PM,11/1/2019 9:00:00 AM,RFC,MIDATL,AE,AECO,790.585,True
11/1/2019 1:00:00 PM,11/1/2019 9:00:00 AM,RFC,WEST,AEP,AEPAPT,4853.079,True
11/1/2019 1:00:00 PM,11/1/2019 9:00:00 AM,RFC,WEST,AEP,AEPIMP,3358.840,True
11/1/2019 1:00:00 PM,11/1/2019 9:00:00 AM,RFC,WEST,AEP,AEPKPT,765.486,True
11/1/2019 1:00:00 PM,11/1/2019 9:00:00 AM,RFC,WEST,AEP,AEPOPT,6856.801,True
11/1/2019 1:00:00 PM,11/1/2019 9:00:00 AM,RFC,WEST,AP,AP,5741.975,True
11/1/2019 1:00:00 PM,11/1/2019 9:00:00 AM,RFC,MIDATL,BC,BC,3155.777,True
11/1/2019 1:00:00 PM,11/1/2019 9:00:00 AM,RFC,WEST,CE,CE,11845.647,True
11/1/2019 1:00:00 PM,11/1/2019 9:00:00 AM,RFC,WEST,DAY,DAY,2150.000,False
11/1/2019 1:00:00 PM,11/1/2019 9:00:00 AM,RFC,WEST,DEOK,DEOK,3233.585,False
11/1/2019 1:00:00 PM,11/1/2019 9:00:00 AM,SERC,SOUTH,DOM,DOM,10326.170,False
11/1/2019 1:00:00 PM,11/1/2019 9:00:00 AM,RFC,MIDATL,DPL,DPLCO,1718.448,True
11/1/2019 1:00:00 PM,11/1/2019 9:00:00 AM,RFC,WEST,DUQ,DUQ,1558.000,True
11/1/2019 1:00:00 PM,11/1/2019 9:00:00 AM,RFC,MIDATL,DPL,EASTON,25.728,True
11/1/2019 1:00:00 PM,11/1/2019 9:00:00 AM,SERC,WEST,EKPC,EKPC,1791.826,True
11/1/2019 1:00:00 PM,11/1/2019 9:00:00 AM,RFC,MIDATL,JC,JC,2120.481,True
11/1/2019 1:00:00 PM,11/1/2019 9:00:00 AM,RFC,MIDATL,ME,ME,1763.157,True
11/1/2019 1:00:00 PM,11/1/2019 9:00:00 AM,RFC,WEST,ATSI,OE,7412.569,True
11/1/2019 1:00:00 PM,11/1/2019 9:00:00 AM,RFC,WEST,OVEC,OVEC,57.000,True
11/1/2019 1:00:00 PM,11/1/2019 9:00:00 AM,RFC,WEST,ATSI,PAPWR,637.370,True
11/1/2019 1:00:00 PM,11/1/2019 9:00:00 AM,RFC,MIDATL,PE,PE,3880.775,True
11/1/2019 1:00:00 PM,11/1/2019 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,2787.624,True
11/1/2019 1:00:00 PM,11/1/2019 9:00:00 AM,RFC,MIDATL,PL,PLCO,4512.198,False
11/1/2019 1:00:00 PM,11/1/2019 9:00:00 AM,RFC,MIDATL,PN,PN,2179.224,True
11/1/2019 1:00:00 PM,11/1/2019 9:00:00 AM,RFC,MIDATL,PS,PS,4362.595,False
11/1/2019 1:00:00 PM,11/1/2019 9:00:00 AM,RFC,MIDATL,RECO,RECO,150.969,False
11/1/2019 1:00:00 PM,11/1/2019 9:00:00 AM,RFC,MIDATL,PEP,SMECO,325.659,True
11/1/2019 1:00:00 PM,11/1/2019 9:00:00 AM,RFC,MIDATL,PL,UGI,116.130,True
11/1/2019 1:00:00 PM,11/1/2019 9:00:00 AM,RFC,MIDATL,AE,VMEU,60.177,True
11/1/2019 1:00:00 PM,11/1/2019 9:00:00 AM,RTO,RTO,RTO,RTO,88537.875,False
11/1/2019 2:00:00 PM,11/1/2019 10:00:00 AM,RFC,MIDATL,AE,AECO,728.263,True
11/1/2019 2:00:00 PM,11/1/2019 10:00:00 AM,RFC,WEST,AEP,AEPAPT,4792.936,True
11/1/2019 2:00:00 PM,11/1/2019 10:00:00 AM,RFC,WEST,AEP,AEPIMP,3272.433,True
11/1/2019 2:00:00 PM,11/1/2019 10:00:00 AM,RFC,WEST,AEP,AEPKPT,758.451,True
11/1/2019 2:00:00 PM,11/1/2019 10:00:00 AM,RFC,WEST,AEP,AEPOPT,6761.557,True
11/1/2019 2:00:00 PM,11/1/2019 10:00:00 AM,RFC,WEST,AP,AP,5753.753,True
11/1/2019 2:00:00 PM,11/1/2019 10:00:00 AM,RFC,MIDATL,BC,BC,3084.305,True
11/1/2019 2:00:00 PM,11/1/2019 10:00:00 AM,RFC,WEST,CE,CE,11785.775,True
11/1/2019 2:00:00 PM,11/1/2019 10:00:00 AM,RFC,WEST,DAY,DAY,2112.000,False
11/1/2019 2:00:00 PM,11/1/2019 10:00:00 AM,RFC,WEST,DEOK,DEOK,3166.626,False
11/1/2019 2:00:00 PM,11/1/2019 10:00:00 AM,SERC,SOUTH,DOM,DOM,10150.446,False
11/1/2019 2:00:00 PM,11/1/2019 10:00:00 AM,RFC,MIDATL,DPL,DPLCO,1676.855,True
11/1/2019 2:00:00 PM,11/1/2019 10:00:00 AM,RFC,WEST,DUQ,DUQ,1570.916,True
11/1/2019 2:00:00 PM,11/1/2019 10:00:00 AM,RFC,MIDATL,DPL,EASTON,25.200,True
11/1/2019 2:00:00 PM,11/1/2019 10:00:00 AM,SERC,WEST,EKPC,EKPC,1703.403,True
11/1/2019 2:00:00 PM,11/1/2019 10:00:00 AM,RFC,MIDATL,JC,JC,2034.628,True
11/1/2019 2:00:00 PM,11/1/2019 10:00:00 AM,RFC,MIDATL,ME,ME,1766.052,True
11/1/2019 2:00:00 PM,11/1/2019 10:00:00 AM,RFC,WEST,ATSI,OE,7457.863,True
11/1/2019 2:00:00 PM,11/1/2019 10:00:00 AM,RFC,WEST,OVEC,OVEC,55.000,True
11/1/2019 2:00:00 PM,11/1/2019 10:00:00 AM,RFC,WEST,ATSI,PAPWR,632.052,True
11/1/2019 2:00:00 PM,11/1/2019 10:00:00 AM,RFC,MIDATL,PE,PE,3912.507,True
11/1/2019 2:00:00 PM,11/1/2019 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,2761.524,True
11/1/2019 2:00:00 PM,11/1/2019 10:00:00 AM,RFC,MIDATL,PL,PLCO,4559.294,False
11/1/2019 2:00:00 PM,11/1/2019 10:00:00 AM,RFC,MIDATL,PN,PN,2177.694,True
11/1/2019 2:00:00 PM,11/1/2019 10:00:00 AM,RFC,MIDATL,PS,PS,4229.238,False
11/1/2019 2:00:00 PM,11/1/2019 10:00:00 AM,RFC,MIDATL,RECO,RECO,148.696,False
11/1/2019 2:00:00 PM,11/1/2019 10:00:00 AM,RFC,MIDATL,PEP,SMECO,312.591,True
11/1/2019 2:00:00 PM,11/1/2019 10:00:00 AM,RFC,MIDATL,PL,UGI,114.899,True
11/1/2019 2:00:00 PM,11/1/2019 10:00:00 AM,RFC,MIDATL,AE,VMEU,55.146,True
11/1/2019 2:00:00 PM,11/1/2019 10:00:00 AM,RTO,RTO,RTO,RTO,87560.103,False
11/1/2019 3:00:00 PM,11/1/2019 11:00:00 AM,RFC,MIDATL,AE,AECO,684.238,True
11/1/2019 3:00:00 PM,11/1/2019 11:00:00 AM,RFC,WEST,AEP,AEPAPT,4657.179,True
11/1/2019 3:00:00 PM,11/1/2019 11:00:00 AM,RFC,WEST,AEP,AEPIMP,3220.950,True
11/1/2019 3:00:00 PM,11/1/2019 11:00:00 AM,RFC,WEST,AEP,AEPKPT,737.195,True
11/1/2019 3:00:00 PM,11/1/2019 11:00:00 AM,RFC,WEST,AEP,AEPOPT,6635.856,True
11/1/2019 3:00:00 PM,11/1/2019 11:00:00 AM,RFC,WEST,AP,AP,5698.118,True
11/1/2019 3:00:00 PM,11/1/2019 11:00:00 AM,RFC,MIDATL,BC,BC,3006.515,True
11/1/2019 3:00:00 PM,11/1/2019 11:00:00 AM,RFC,WEST,CE,CE,11697.744,True
11/1/2019 3:00:00 PM,11/1/2019 11:00:00 AM,RFC,WEST,DAY,DAY,2045.000,False
11/1/2019 3:00:00 PM,11/1/2019 11:00:00 AM,RFC,WEST,DEOK,DEOK,3111.643,False
11/1/2019 3:00:00 PM,11/1/2019 11:00:00 AM,SERC,SOUTH,DOM,DOM,9968.588,False
11/1/2019 3:00:00 PM,11/1/2019 11:00:00 AM,RFC,MIDATL,DPL,DPLCO,1643.080,True
11/1/2019 3:00:00 PM,11/1/2019 11:00:00 AM,RFC,WEST,DUQ,DUQ,1578.115,True
11/1/2019 3:00:00 PM,11/1/2019 11:00:00 AM,RFC,MIDATL,DPL,EASTON,24.207,True
11/1/2019 3:00:00 PM,11/1/2019 11:00:00 AM,SERC,WEST,EKPC,EKPC,1598.852,True
11/1/2019 3:00:00 PM,11/1/2019 11:00:00 AM,RFC,MIDATL,JC,JC,1942.964,True
11/1/2019 3:00:00 PM,11/1/2019 11:00:00 AM,RFC,MIDATL,ME,ME,1744.563,True
11/1/2019 3:00:00 PM,11/1/2019 11:00:00 AM,RFC,WEST,ATSI,OE,7381.861,True
11/1/2019 3:00:00 PM,11/1/2019 11:00:00 AM,RFC,WEST,OVEC,OVEC,63.000,True
11/1/2019 3:00:00 PM,11/1/2019 11:00:00 AM,RFC,WEST,ATSI,PAPWR,616.550,True
11/1/2019 3:00:00 PM,11/1/2019 11:00:00 AM,RFC,MIDATL,PE,PE,3894.209,True
11/1/2019 3:00:00 PM,11/1/2019 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,2721.681,True
11/1/2019 3:00:00 PM,11/1/2019 11:00:00 AM,RFC,MIDATL,PL,PLCO,4505.070,False
11/1/2019 3:00:00 PM,11/1/2019 11:00:00 AM,RFC,MIDATL,PN,PN,2175.061,True
11/1/2019 3:00:00 PM,11/1/2019 11:00:00 AM,RFC,MIDATL,PS,PS,4138.372,False
11/1/2019 3:00:00 PM,11/1/2019 11:00:00 AM,RFC,MIDATL,RECO,RECO,146.320,False
11/1/2019 3:00:00 PM,11/1/2019 11:00:00 AM,RFC,MIDATL,PEP,SMECO,298.628,True
11/1/2019 3:00:00 PM,11/1/2019 11:00:00 AM,RFC,MIDATL,PL,UGI,115.228,True
11/1/2019 3:00:00 PM,11/1/2019 11:00:00 AM,RFC,MIDATL,AE,VMEU,52.354,True
11/1/2019 3:00:00 PM,11/1/2019 11:00:00 AM,RTO,RTO,RTO,RTO,86103.141,False
11/1/2019 4:00:00 PM,11/1/2019 12:00:00 PM,RFC,MIDATL,AE,AECO,653.076,True
11/1/2019 4:00:00 PM,11/1/2019 12:00:00 PM,RFC,WEST,AEP,AEPAPT,4497.439,True
11/1/2019 4:00:00 PM,11/1/2019 12:00:00 PM,RFC,WEST,AEP,AEPIMP,3177.780,True
11/1/2019 4:00:00 PM,11/1/2019 12:00:00 PM,RFC,WEST,AEP,AEPKPT,703.057,True
11/1/2019 4:00:00 PM,11/1/2019 12:00:00 PM,RFC,WEST,AEP,AEPOPT,6441.420,True
11/1/2019 4:00:00 PM,11/1/2019 12:00:00 PM,RFC,WEST,AP,AP,5611.761,True
11/1/2019 4:00:00 PM,11/1/2019 12:00:00 PM,RFC,MIDATL,BC,BC,2947.076,True
11/1/2019 4:00:00 PM,11/1/2019 12:00:00 PM,RFC,WEST,CE,CE,11522.707,True
11/1/2019 4:00:00 PM,11/1/2019 12:00:00 PM,RFC,WEST,DAY,DAY,2034.000,False
11/1/2019 4:00:00 PM,11/1/2019 12:00:00 PM,RFC,WEST,DEOK,DEOK,3042.234,False
11/1/2019 4:00:00 PM,11/1/2019 12:00:00 PM,SERC,SOUTH,DOM,DOM,9813.952,False
11/1/2019 4:00:00 PM,11/1/2019 12:00:00 PM,RFC,MIDATL,DPL,DPLCO,1615.409,True
11/1/2019 4:00:00 PM,11/1/2019 12:00:00 PM,RFC,WEST,DUQ,DUQ,1555.798,True
11/1/2019 4:00:00 PM,11/1/2019 12:00:00 PM,RFC,MIDATL,DPL,EASTON,23.703,True
11/1/2019 4:00:00 PM,11/1/2019 12:00:00 PM,SERC,WEST,EKPC,EKPC,1458.919,True
11/1/2019 4:00:00 PM,11/1/2019 12:00:00 PM,RFC,MIDATL,JC,JC,1865.471,True
11/1/2019 4:00:00 PM,11/1/2019 12:00:00 PM,RFC,MIDATL,ME,ME,1720.606,True
11/1/2019 4:00:00 PM,11/1/2019 12:00:00 PM,RFC,WEST,ATSI,OE,7315.665,True
11/1/2019 4:00:00 PM,11/1/2019 12:00:00 PM,RFC,WEST,OVEC,OVEC,74.000,True
11/1/2019 4:00:00 PM,11/1/2019 12:00:00 PM,RFC,WEST,ATSI,PAPWR,622.572,True
11/1/2019 4:00:00 PM,11/1/2019 12:00:00 PM,RFC,MIDATL,PE,PE,3897.851,True
11/1/2019 4:00:00 PM,11/1/2019 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,2669.723,True
11/1/2019 4:00:00 PM,11/1/2019 12:00:00 PM,RFC,MIDATL,PL,PLCO,4422.273,False
11/1/2019 4:00:00 PM,11/1/2019 12:00:00 PM,RFC,MIDATL,PN,PN,2187.296,True
11/1/2019 4:00:00 PM,11/1/2019 12:00:00 PM,RFC,MIDATL,PS,PS,4065.863,False
11/1/2019 4:00:00 PM,11/1/2019 12:00:00 PM,RFC,MIDATL,RECO,RECO,143.722,False
11/1/2019 4:00:00 PM,11/1/2019 12:00:00 PM,RFC,MIDATL,PEP,SMECO,287.189,True
11/1/2019 4:00:00 PM,11/1/2019 12:00:00 PM,RFC,MIDATL,PL,UGI,113.905,True
11/1/2019 4:00:00 PM,11/1/2019 12:00:00 PM,RFC,MIDATL,AE,VMEU,50.781,True
11/1/2019 4:00:00 PM,11/1/2019 12:00:00 PM,RTO,RTO,RTO,RTO,84535.248,False
11/1/2019 5:00:00 PM,11/1/2019 1:00:00 PM,RFC,MIDATL,AE,AECO,665.316,True
11/1/2019 5:00:00 PM,11/1/2019 1:00:00 PM,RFC,WEST,AEP,AEPAPT,4329.850,True
11/1/2019 5:00:00 PM,11/1/2019 1:00:00 PM,RFC,WEST,AEP,AEPIMP,3212.574,True
11/1/2019 5:00:00 PM,11/1/2019 1:00:00 PM,RFC,WEST,AEP,AEPKPT,668.361,True
11/1/2019 5:00:00 PM,11/1/2019 1:00:00 PM,RFC,WEST,AEP,AEPOPT,6369.096,True
11/1/2019 5:00:00 PM,11/1/2019 1:00:00 PM,RFC,WEST,AP,AP,5469.082,True
11/1/2019 5:00:00 PM,11/1/2019 1:00:00 PM,RFC,MIDATL,BC,BC,2915.395,True
11/1/2019 5:00:00 PM,11/1/2019 1:00:00 PM,RFC,WEST,CE,CE,11396.437,True
11/1/2019 5:00:00 PM,11/1/2019 1:00:00 PM,RFC,WEST,DAY,DAY,1982.000,False
11/1/2019 5:00:00 PM,11/1/2019 1:00:00 PM,RFC,WEST,DEOK,DEOK,2969.098,False
11/1/2019 5:00:00 PM,11/1/2019 1:00:00 PM,SERC,SOUTH,DOM,DOM,9705.644,False
11/1/2019 5:00:00 PM,11/1/2019 1:00:00 PM,RFC,MIDATL,DPL,DPLCO,1597.534,True
11/1/2019 5:00:00 PM,11/1/2019 1:00:00 PM,RFC,WEST,DUQ,DUQ,1542.540,True
11/1/2019 5:00:00 PM,11/1/2019 1:00:00 PM,RFC,MIDATL,DPL,EASTON,23.731,True
11/1/2019 5:00:00 PM,11/1/2019 1:00:00 PM,SERC,WEST,EKPC,EKPC,1419.152,True
11/1/2019 5:00:00 PM,11/1/2019 1:00:00 PM,RFC,MIDATL,JC,JC,1861.988,True
11/1/2019 5:00:00 PM,11/1/2019 1:00:00 PM,RFC,MIDATL,ME,ME,1693.056,True
11/1/2019 5:00:00 PM,11/1/2019 1:00:00 PM,RFC,WEST,ATSI,OE,7175.306,True
11/1/2019 5:00:00 PM,11/1/2019 1:00:00 PM,RFC,WEST,OVEC,OVEC,60.000,True
11/1/2019 5:00:00 PM,11/1/2019 1:00:00 PM,RFC,WEST,ATSI,PAPWR,638.592,True
11/1/2019 5:00:00 PM,11/1/2019 1:00:00 PM,RFC,MIDATL,PE,PE,3866.935,True
11/1/2019 5:00:00 PM,11/1/2019 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,2614.323,True
11/1/2019 5:00:00 PM,11/1/2019 1:00:00 PM,RFC,MIDATL,PL,PLCO,4351.124,False
11/1/2019 5:00:00 PM,11/1/2019 1:00:00 PM,RFC,MIDATL,PN,PN,2152.342,True
11/1/2019 5:00:00 PM,11/1/2019 1:00:00 PM,RFC,MIDATL,PS,PS,4074.699,False
11/1/2019 5:00:00 PM,11/1/2019 1:00:00 PM,RFC,MIDATL,RECO,RECO,143.260,False
11/1/2019 5:00:00 PM,11/1/2019 1:00:00 PM,RFC,MIDATL,PEP,SMECO,281.199,True
11/1/2019 5:00:00 PM,11/1/2019 1:00:00 PM,RFC,MIDATL,PL,UGI,112.579,True
11/1/2019 5:00:00 PM,11/1/2019 1:00:00 PM,RFC,MIDATL,AE,VMEU,51.338,True
11/1/2019 5:00:00 PM,11/1/2019 1:00:00 PM,RTO,RTO,RTO,RTO,83342.551,False
11/1/2019 6:00:00 PM,11/1/2019 2:00:00 PM,RFC,MIDATL,AE,AECO,685.699,True
11/1/2019 6:00:00 PM,11/1/2019 2:00:00 PM,RFC,WEST,AEP,AEPAPT,4157.438,True
11/1/2019 6:00:00 PM,11/1/2019 2:00:00 PM,RFC,WEST,AEP,AEPIMP,3133.633,True
11/1/2019 6:00:00 PM,11/1/2019 2:00:00 PM,RFC,WEST,AEP,AEPKPT,638.035,True
11/1/2019 6:00:00 PM,11/1/2019 2:00:00 PM,RFC,WEST,AEP,AEPOPT,6230.619,True
11/1/2019 6:00:00 PM,11/1/2019 2:00:00 PM,RFC,WEST,AP,AP,5311.117,True
11/1/2019 6:00:00 PM,11/1/2019 2:00:00 PM,RFC,MIDATL,BC,BC,2894.743,True
11/1/2019 6:00:00 PM,11/1/2019 2:00:00 PM,RFC,WEST,CE,CE,11308.383,True
11/1/2019 6:00:00 PM,11/1/2019 2:00:00 PM,RFC,WEST,DAY,DAY,1922.000,False
11/1/2019 6:00:00 PM,11/1/2019 2:00:00 PM,RFC,WEST,DEOK,DEOK,2892.563,False
11/1/2019 6:00:00 PM,11/1/2019 2:00:00 PM,SERC,SOUTH,DOM,DOM,9595.613,False
11/1/2019 6:00:00 PM,11/1/2019 2:00:00 PM,RFC,MIDATL,DPL,DPLCO,1589.222,True
11/1/2019 6:00:00 PM,11/1/2019 2:00:00 PM,RFC,WEST,DUQ,DUQ,1505.577,True
11/1/2019 6:00:00 PM,11/1/2019 2:00:00 PM,RFC,MIDATL,DPL,EASTON,22.591,True
11/1/2019 6:00:00 PM,11/1/2019 2:00:00 PM,SERC,WEST,EKPC,EKPC,1337.099,True
11/1/2019 6:00:00 PM,11/1/2019 2:00:00 PM,RFC,MIDATL,JC,JC,1892.207,True
11/1/2019 6:00:00 PM,11/1/2019 2:00:00 PM,RFC,MIDATL,ME,ME,1649.946,True
11/1/2019 6:00:00 PM,11/1/2019 2:00:00 PM,RFC,WEST,ATSI,OE,6989.115,True
11/1/2019 6:00:00 PM,11/1/2019 2:00:00 PM,RFC,WEST,OVEC,OVEC,55.000,True
11/1/2019 6:00:00 PM,11/1/2019 2:00:00 PM,RFC,WEST,ATSI,PAPWR,607.645,True
11/1/2019 6:00:00 PM,11/1/2019 2:00:00 PM,RFC,MIDATL,PE,PE,3810.586,True
11/1/2019 6:00:00 PM,11/1/2019 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,2649.169,True
11/1/2019 6:00:00 PM,11/1/2019 2:00:00 PM,RFC,MIDATL,PL,PLCO,4257.041,False
11/1/2019 6:00:00 PM,11/1/2019 2:00:00 PM,RFC,MIDATL,PN,PN,2076.586,True
11/1/2019 6:00:00 PM,11/1/2019 2:00:00 PM,RFC,MIDATL,PS,PS,4105.734,False
11/1/2019 6:00:00 PM,11/1/2019 2:00:00 PM,RFC,MIDATL,RECO,RECO,142.906,False
11/1/2019 6:00:00 PM,11/1/2019 2:00:00 PM,RFC,MIDATL,PEP,SMECO,279.939,True
11/1/2019 6:00:00 PM,11/1/2019 2:00:00 PM,RFC,MIDATL,PL,UGI,109.686,True
11/1/2019 6:00:00 PM,11/1/2019 2:00:00 PM,RFC,MIDATL,AE,VMEU,52.983,True
11/1/2019 6:00:00 PM,11/1/2019 2:00:00 PM,RTO,RTO,RTO,RTO,81902.875,False
11/1/2019 7:00:00 PM,11/1/2019 3:00:00 PM,RFC,MIDATL,AE,AECO,750.095,True
11/1/2019 7:00:00 PM,11/1/2019 3:00:00 PM,RFC,WEST,AEP,AEPAPT,4072.069,True
11/1/2019 7:00:00 PM,11/1/2019 3:00:00 PM,RFC,WEST,AEP,AEPIMP,2999.599,True
11/1/2019 7:00:00 PM,11/1/2019 3:00:00 PM,RFC,WEST,AEP,AEPKPT,617.729,True
11/1/2019 7:00:00 PM,11/1/2019 3:00:00 PM,RFC,WEST,AEP,AEPOPT,5998.285,True
11/1/2019 7:00:00 PM,11/1/2019 3:00:00 PM,RFC,WEST,AP,AP,5213.072,True
11/1/2019 7:00:00 PM,11/1/2019 3:00:00 PM,RFC,MIDATL,BC,BC,2925.831,True
11/1/2019 7:00:00 PM,11/1/2019 3:00:00 PM,RFC,WEST,CE,CE,11166.007,True
11/1/2019 7:00:00 PM,11/1/2019 3:00:00 PM,RFC,WEST,DAY,DAY,1850.000,False
11/1/2019 7:00:00 PM,11/1/2019 3:00:00 PM,RFC,WEST,DEOK,DEOK,2827.245,False
11/1/2019 7:00:00 PM,11/1/2019 3:00:00 PM,SERC,SOUTH,DOM,DOM,9544.687,False
11/1/2019 7:00:00 PM,11/1/2019 3:00:00 PM,RFC,MIDATL,DPL,DPLCO,1610.340,True
11/1/2019 7:00:00 PM,11/1/2019 3:00:00 PM,RFC,WEST,DUQ,DUQ,1476.182,True
11/1/2019 7:00:00 PM,11/1/2019 3:00:00 PM,RFC,MIDATL,DPL,EASTON,23.102,True
11/1/2019 7:00:00 PM,11/1/2019 3:00:00 PM,SERC,WEST,EKPC,EKPC,1304.129,True
11/1/2019 7:00:00 PM,11/1/2019 3:00:00 PM,RFC,MIDATL,JC,JC,1977.565,True
11/1/2019 7:00:00 PM,11/1/2019 3:00:00 PM,RFC,MIDATL,ME,ME,1636.352,True
11/1/2019 7:00:00 PM,11/1/2019 3:00:00 PM,RFC,WEST,ATSI,OE,6769.555,True
11/1/2019 7:00:00 PM,11/1/2019 3:00:00 PM,RFC,WEST,OVEC,OVEC,49.000,True
11/1/2019 7:00:00 PM,11/1/2019 3:00:00 PM,RFC,WEST,ATSI,PAPWR,589.534,True
11/1/2019 7:00:00 PM,11/1/2019 3:00:00 PM,RFC,MIDATL,PE,PE,3802.132,True
11/1/2019 7:00:00 PM,11/1/2019 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,2643.379,True
11/1/2019 7:00:00 PM,11/1/2019 3:00:00 PM,RFC,MIDATL,PL,PLCO,4227.228,False
11/1/2019 7:00:00 PM,11/1/2019 3:00:00 PM,RFC,MIDATL,PN,PN,2044.220,True
11/1/2019 7:00:00 PM,11/1/2019 3:00:00 PM,RFC,MIDATL,PS,PS,4187.337,False
11/1/2019 7:00:00 PM,11/1/2019 3:00:00 PM,RFC,MIDATL,RECO,RECO,143.610,False
11/1/2019 7:00:00 PM,11/1/2019 3:00:00 PM,RFC,MIDATL,PEP,SMECO,288.326,True
11/1/2019 7:00:00 PM,11/1/2019 3:00:00 PM,RFC,MIDATL,PL,UGI,107.818,True
11/1/2019 7:00:00 PM,11/1/2019 3:00:00 PM,RFC,MIDATL,AE,VMEU,55.406,True
11/1/2019 7:00:00 PM,11/1/2019 3:00:00 PM,RTO,RTO,RTO,RTO,80899.834,False
11/1/2019 8:00:00 PM,11/1/2019 4:00:00 PM,RFC,MIDATL,AE,AECO,834.965,True
11/1/2019 8:00:00 PM,11/1/2019 4:00:00 PM,RFC,WEST,AEP,AEPAPT,4084.074,True
11/1/2019 8:00:00 PM,11/1/2019 4:00:00 PM,RFC,WEST,AEP,AEPIMP,2899.684,True
11/1/2019 8:00:00 PM,11/1/2019 4:00:00 PM,RFC,WEST,AEP,AEPKPT,618.868,True
11/1/2019 8:00:00 PM,11/1/2019 4:00:00 PM,RFC,WEST,AEP,AEPOPT,5943.524,True
11/1/2019 8:00:00 PM,11/1/2019 4:00:00 PM,RFC,WEST,AP,AP,5223.863,True
11/1/2019 8:00:00 PM,11/1/2019 4:00:00 PM,RFC,MIDATL,BC,BC,3016.087,True
11/1/2019 8:00:00 PM,11/1/2019 4:00:00 PM,RFC,WEST,CE,CE,11106.697,True
11/1/2019 8:00:00 PM,11/1/2019 4:00:00 PM,RFC,WEST,DAY,DAY,1833.000,False
11/1/2019 8:00:00 PM,11/1/2019 4:00:00 PM,RFC,WEST,DEOK,DEOK,2784.088,False
11/1/2019 8:00:00 PM,11/1/2019 4:00:00 PM,SERC,SOUTH,DOM,DOM,9697.725,False
11/1/2019 8:00:00 PM,11/1/2019 4:00:00 PM,RFC,MIDATL,DPL,DPLCO,1665.262,True
11/1/2019 8:00:00 PM,11/1/2019 4:00:00 PM,RFC,WEST,DUQ,DUQ,1455.062,True
11/1/2019 8:00:00 PM,11/1/2019 4:00:00 PM,RFC,MIDATL,DPL,EASTON,23.109,True
11/1/2019 8:00:00 PM,11/1/2019 4:00:00 PM,SERC,WEST,EKPC,EKPC,1301.023,True
11/1/2019 8:00:00 PM,11/1/2019 4:00:00 PM,RFC,MIDATL,JC,JC,2128.682,True
11/1/2019 8:00:00 PM,11/1/2019 4:00:00 PM,RFC,MIDATL,ME,ME,1651.907,True
11/1/2019 8:00:00 PM,11/1/2019 4:00:00 PM,RFC,WEST,ATSI,OE,6718.893,True
11/1/2019 8:00:00 PM,11/1/2019 4:00:00 PM,RFC,WEST,OVEC,OVEC,52.000,True
11/1/2019 8:00:00 PM,11/1/2019 4:00:00 PM,RFC,WEST,ATSI,PAPWR,558.008,True
11/1/2019 8:00:00 PM,11/1/2019 4:00:00 PM,RFC,MIDATL,PE,PE,3840.602,True
11/1/2019 8:00:00 PM,11/1/2019 4:00:00 PM,RFC,MIDATL,PEP,PEPCO,2698.881,True
11/1/2019 8:00:00 PM,11/1/2019 4:00:00 PM,RFC,MIDATL,PL,PLCO,4278.701,False
11/1/2019 8:00:00 PM,11/1/2019 4:00:00 PM,RFC,MIDATL,PN,PN,2033.220,True
11/1/2019 8:00:00 PM,11/1/2019 4:00:00 PM,RFC,MIDATL,PS,PS,4352.139,False
11/1/2019 8:00:00 PM,11/1/2019 4:00:00 PM,RFC,MIDATL,RECO,RECO,146.873,False
11/1/2019 8:00:00 PM,11/1/2019 4:00:00 PM,RFC,MIDATL,PEP,SMECO,308.899,True
11/1/2019 8:00:00 PM,11/1/2019 4:00:00 PM,RFC,MIDATL,PL,UGI,108.819,True
11/1/2019 8:00:00 PM,11/1/2019 4:00:00 PM,RFC,MIDATL,AE,VMEU,63.376,True
11/1/2019 8:00:00 PM,11/1/2019 4:00:00 PM,RTO,RTO,RTO,RTO,81428.031,False
11/1/2019 9:00:00 PM,11/1/2019 5:00:00 PM,RFC,MIDATL,AE,AECO,935.482,True
11/1/2019 9:00:00 PM,11/1/2019 5:00:00 PM,RFC,WEST,AEP,AEPAPT,4137.160,True
11/1/2019 9:00:00 PM,11/1/2019 5:00:00 PM,RFC,WEST,AEP,AEPIMP,2957.094,True
11/1/2019 9:00:00 PM,11/1/2019 5:00:00 PM,RFC,WEST,AEP,AEPKPT,625.484,True
11/1/2019 9:00:00 PM,11/1/2019 5:00:00 PM,RFC,WEST,AEP,AEPOPT,5914.708,True
11/1/2019 9:00:00 PM,11/1/2019 5:00:00 PM,RFC,WEST,AP,AP,5302.245,True
11/1/2019 9:00:00 PM,11/1/2019 5:00:00 PM,RFC,MIDATL,BC,BC,3157.502,True
