datetime_beginning_utc,datetime_beginning_ept,area,solar_generation_mw
12/2/2019 3:00:00 AM,12/1/2019 10:00:00 PM,SOUTH,-1.225
12/2/2019 3:00:00 AM,12/1/2019 10:00:00 PM,WEST,-0.236
12/2/2019 3:00:00 AM,12/1/2019 10:00:00 PM,RTO,-2.636
12/2/2019 3:00:00 AM,12/1/2019 10:00:00 PM,RFC,-1.411
12/2/2019 3:00:00 AM,12/1/2019 10:00:00 PM,OTHER,0.000
12/2/2019 2:00:00 AM,12/1/2019 9:00:00 PM,MIDATL,-1.185
12/2/2019 2:00:00 AM,12/1/2019 9:00:00 PM,SOUTH,-1.213
12/2/2019 2:00:00 AM,12/1/2019 9:00:00 PM,WEST,-0.245
12/2/2019 2:00:00 AM,12/1/2019 9:00:00 PM,RTO,-2.643
12/2/2019 2:00:00 AM,12/1/2019 9:00:00 PM,RFC,-1.430
12/2/2019 2:00:00 AM,12/1/2019 9:00:00 PM,OTHER,0.000
12/2/2019 1:00:00 AM,12/1/2019 8:00:00 PM,MIDATL,-1.189
12/2/2019 1:00:00 AM,12/1/2019 8:00:00 PM,SOUTH,-1.202
12/2/2019 1:00:00 AM,12/1/2019 8:00:00 PM,WEST,-0.250
12/2/2019 1:00:00 AM,12/1/2019 8:00:00 PM,RTO,-2.641
12/2/2019 1:00:00 AM,12/1/2019 8:00:00 PM,RFC,-1.439
12/2/2019 1:00:00 AM,12/1/2019 8:00:00 PM,OTHER,0.000
12/2/2019 12:00:00 AM,12/1/2019 7:00:00 PM,MIDATL,-1.146
12/2/2019 12:00:00 AM,12/1/2019 7:00:00 PM,SOUTH,-1.148
12/2/2019 12:00:00 AM,12/1/2019 7:00:00 PM,WEST,-0.251
12/2/2019 12:00:00 AM,12/1/2019 7:00:00 PM,RTO,-2.545
12/2/2019 12:00:00 AM,12/1/2019 7:00:00 PM,RFC,-1.397
12/2/2019 12:00:00 AM,12/1/2019 7:00:00 PM,OTHER,0.000
12/1/2019 11:00:00 PM,12/1/2019 6:00:00 PM,MIDATL,-1.214
12/1/2019 11:00:00 PM,12/1/2019 6:00:00 PM,SOUTH,-1.158
12/1/2019 11:00:00 PM,12/1/2019 6:00:00 PM,WEST,-0.258
12/1/2019 11:00:00 PM,12/1/2019 6:00:00 PM,RTO,-2.630
12/1/2019 11:00:00 PM,12/1/2019 6:00:00 PM,RFC,-1.472
12/1/2019 11:00:00 PM,12/1/2019 6:00:00 PM,OTHER,0.000
12/1/2019 10:00:00 PM,12/1/2019 5:00:00 PM,MIDATL,-1.142
12/1/2019 10:00:00 PM,12/1/2019 5:00:00 PM,SOUTH,-1.164
12/1/2019 10:00:00 PM,12/1/2019 5:00:00 PM,WEST,-0.258
12/1/2019 10:00:00 PM,12/1/2019 5:00:00 PM,RTO,-2.564
12/1/2019 10:00:00 PM,12/1/2019 5:00:00 PM,RFC,-1.400
12/1/2019 10:00:00 PM,12/1/2019 5:00:00 PM,OTHER,0.000
12/1/2019 9:00:00 PM,12/1/2019 4:00:00 PM,MIDATL,-1.121
12/1/2019 9:00:00 PM,12/1/2019 4:00:00 PM,SOUTH,13.793
12/1/2019 9:00:00 PM,12/1/2019 4:00:00 PM,WEST,0.062
12/1/2019 9:00:00 PM,12/1/2019 4:00:00 PM,RTO,12.734
12/1/2019 9:00:00 PM,12/1/2019 4:00:00 PM,RFC,-1.059
12/1/2019 9:00:00 PM,12/1/2019 4:00:00 PM,OTHER,0.000
12/1/2019 8:00:00 PM,12/1/2019 3:00:00 PM,MIDATL,2.621
12/1/2019 8:00:00 PM,12/1/2019 3:00:00 PM,SOUTH,62.909
12/1/2019 8:00:00 PM,12/1/2019 3:00:00 PM,WEST,1.709
12/1/2019 8:00:00 PM,12/1/2019 3:00:00 PM,RTO,67.239
12/1/2019 8:00:00 PM,12/1/2019 3:00:00 PM,RFC,4.330
12/1/2019 8:00:00 PM,12/1/2019 3:00:00 PM,OTHER,0.000
12/1/2019 7:00:00 PM,12/1/2019 2:00:00 PM,MIDATL,12.591
12/1/2019 7:00:00 PM,12/1/2019 2:00:00 PM,SOUTH,41.014
12/1/2019 7:00:00 PM,12/1/2019 2:00:00 PM,WEST,5.147
12/1/2019 7:00:00 PM,12/1/2019 2:00:00 PM,RTO,58.752
12/1/2019 7:00:00 PM,12/1/2019 2:00:00 PM,RFC,17.738
12/1/2019 7:00:00 PM,12/1/2019 2:00:00 PM,OTHER,0.000
12/1/2019 6:00:00 PM,12/1/2019 1:00:00 PM,MIDATL,20.088
12/1/2019 6:00:00 PM,12/1/2019 1:00:00 PM,SOUTH,51.664
12/1/2019 6:00:00 PM,12/1/2019 1:00:00 PM,WEST,3.717
12/1/2019 6:00:00 PM,12/1/2019 1:00:00 PM,RTO,75.469
12/1/2019 6:00:00 PM,12/1/2019 1:00:00 PM,RFC,23.805
12/1/2019 6:00:00 PM,12/1/2019 1:00:00 PM,OTHER,0.000
12/1/2019 5:00:00 PM,12/1/2019 12:00:00 PM,MIDATL,19.182
12/1/2019 5:00:00 PM,12/1/2019 12:00:00 PM,SOUTH,48.917
12/1/2019 5:00:00 PM,12/1/2019 12:00:00 PM,WEST,4.801
12/1/2019 5:00:00 PM,12/1/2019 12:00:00 PM,RTO,72.900
12/1/2019 5:00:00 PM,12/1/2019 12:00:00 PM,RFC,23.983
12/1/2019 5:00:00 PM,12/1/2019 12:00:00 PM,OTHER,0.000
12/1/2019 4:00:00 PM,12/1/2019 11:00:00 AM,MIDATL,24.608
12/1/2019 4:00:00 PM,12/1/2019 11:00:00 AM,SOUTH,40.128
12/1/2019 4:00:00 PM,12/1/2019 11:00:00 AM,WEST,5.834
12/1/2019 4:00:00 PM,12/1/2019 11:00:00 AM,RTO,70.570
12/1/2019 4:00:00 PM,12/1/2019 11:00:00 AM,RFC,30.442
12/1/2019 4:00:00 PM,12/1/2019 11:00:00 AM,OTHER,0.000
12/1/2019 3:00:00 PM,12/1/2019 10:00:00 AM,MIDATL,27.400
12/1/2019 3:00:00 PM,12/1/2019 10:00:00 AM,SOUTH,28.975
12/1/2019 3:00:00 PM,12/1/2019 10:00:00 AM,WEST,5.046
12/1/2019 3:00:00 PM,12/1/2019 10:00:00 AM,RTO,61.421
12/1/2019 3:00:00 PM,12/1/2019 10:00:00 AM,RFC,32.446
12/1/2019 3:00:00 PM,12/1/2019 10:00:00 AM,OTHER,0.000
12/1/2019 2:00:00 PM,12/1/2019 9:00:00 AM,MIDATL,24.757
12/1/2019 2:00:00 PM,12/1/2019 9:00:00 AM,SOUTH,24.591
12/1/2019 2:00:00 PM,12/1/2019 9:00:00 AM,WEST,3.152
12/1/2019 2:00:00 PM,12/1/2019 9:00:00 AM,RTO,52.500
12/1/2019 2:00:00 PM,12/1/2019 9:00:00 AM,RFC,27.909
12/1/2019 2:00:00 PM,12/1/2019 9:00:00 AM,OTHER,0.000
12/1/2019 1:00:00 PM,12/1/2019 8:00:00 AM,MIDATL,16.997
12/1/2019 1:00:00 PM,12/1/2019 8:00:00 AM,SOUTH,8.800
12/1/2019 1:00:00 PM,12/1/2019 8:00:00 AM,WEST,-0.006
12/1/2019 1:00:00 PM,12/1/2019 8:00:00 AM,RTO,25.791
12/1/2019 1:00:00 PM,12/1/2019 8:00:00 AM,RFC,16.991
12/1/2019 1:00:00 PM,12/1/2019 8:00:00 AM,OTHER,0.000
12/1/2019 12:00:00 PM,12/1/2019 7:00:00 AM,MIDATL,3.119
12/1/2019 12:00:00 PM,12/1/2019 7:00:00 AM,SOUTH,-0.058
12/1/2019 12:00:00 PM,12/1/2019 7:00:00 AM,WEST,-0.227
12/1/2019 12:00:00 PM,12/1/2019 7:00:00 AM,RTO,2.834
12/1/2019 12:00:00 PM,12/1/2019 7:00:00 AM,RFC,2.892
12/1/2019 12:00:00 PM,12/1/2019 7:00:00 AM,OTHER,0.000
12/1/2019 11:00:00 AM,12/1/2019 6:00:00 AM,MIDATL,-1.263
12/1/2019 11:00:00 AM,12/1/2019 6:00:00 AM,SOUTH,-1.172
12/1/2019 11:00:00 AM,12/1/2019 6:00:00 AM,WEST,-0.215
12/1/2019 11:00:00 AM,12/1/2019 6:00:00 AM,RTO,-2.650
12/1/2019 11:00:00 AM,12/1/2019 6:00:00 AM,RFC,-1.478
12/1/2019 11:00:00 AM,12/1/2019 6:00:00 AM,OTHER,0.000
12/1/2019 10:00:00 AM,12/1/2019 5:00:00 AM,MIDATL,-1.287
12/1/2019 10:00:00 AM,12/1/2019 5:00:00 AM,SOUTH,-1.165
12/1/2019 10:00:00 AM,12/1/2019 5:00:00 AM,WEST,-0.221
12/1/2019 10:00:00 AM,12/1/2019 5:00:00 AM,RTO,-2.673
12/1/2019 10:00:00 AM,12/1/2019 5:00:00 AM,RFC,-1.508
12/1/2019 10:00:00 AM,12/1/2019 5:00:00 AM,OTHER,0.000
12/1/2019 9:00:00 AM,12/1/2019 4:00:00 AM,MIDATL,-1.180
12/1/2019 9:00:00 AM,12/1/2019 4:00:00 AM,SOUTH,-1.249
12/1/2019 9:00:00 AM,12/1/2019 4:00:00 AM,WEST,-0.229
12/1/2019 9:00:00 AM,12/1/2019 4:00:00 AM,RTO,-2.658
12/1/2019 9:00:00 AM,12/1/2019 4:00:00 AM,RFC,-1.409
12/1/2019 9:00:00 AM,12/1/2019 4:00:00 AM,OTHER,0.000
12/1/2019 8:00:00 AM,12/1/2019 3:00:00 AM,MIDATL,-1.190
12/1/2019 8:00:00 AM,12/1/2019 3:00:00 AM,SOUTH,-1.231
12/1/2019 8:00:00 AM,12/1/2019 3:00:00 AM,WEST,-0.229
12/1/2019 8:00:00 AM,12/1/2019 3:00:00 AM,RTO,-2.650
12/1/2019 8:00:00 AM,12/1/2019 3:00:00 AM,RFC,-1.419
12/1/2019 8:00:00 AM,12/1/2019 3:00:00 AM,OTHER,0.000
12/1/2019 7:00:00 AM,12/1/2019 2:00:00 AM,MIDATL,-1.218
12/1/2019 7:00:00 AM,12/1/2019 2:00:00 AM,SOUTH,-1.154
12/1/2019 7:00:00 AM,12/1/2019 2:00:00 AM,WEST,-0.222
12/1/2019 7:00:00 AM,12/1/2019 2:00:00 AM,RTO,-2.594
12/1/2019 7:00:00 AM,12/1/2019 2:00:00 AM,RFC,-1.440
12/1/2019 7:00:00 AM,12/1/2019 2:00:00 AM,OTHER,0.000
12/1/2019 6:00:00 AM,12/1/2019 1:00:00 AM,MIDATL,-1.168
12/1/2019 6:00:00 AM,12/1/2019 1:00:00 AM,SOUTH,-1.145
12/1/2019 6:00:00 AM,12/1/2019 1:00:00 AM,WEST,-0.222
12/1/2019 6:00:00 AM,12/1/2019 1:00:00 AM,RTO,-2.535
12/1/2019 6:00:00 AM,12/1/2019 1:00:00 AM,RFC,-1.390
12/1/2019 6:00:00 AM,12/1/2019 1:00:00 AM,OTHER,0.000
