pnode_id,pnode_name,pnode_type,pnode_subtype,zone,voltage_level,effective_date,termination_date
49467,PPGI    115 KV  LD1,BUS,LOAD,METED,115 KV,4/1/1998 12:00:00 AM,12/31/9999 12:00:00 AM
49468,PPGI    115 KV  LD2,BUS,LOAD,METED,115 KV,4/1/1998 12:00:00 AM,12/31/9999 12:00:00 AM
49469,QUEEN ST115 KV  2 BANK,BUS,LOAD,METED,115 KV,4/1/1998 12:00:00 AM,12/31/9999 12:00:00 AM
49470,ROUNDTOP115 KV  1B72,BUS,LOAD,METED,115 KV,4/1/1998 12:00:00 AM,12/31/9999 12:00:00 AM
49471,ROUNDTOP115 KV  1B71,BUS,LOAD,METED,115 KV,4/1/1998 12:00:00 AM,12/31/9999 12:00:00 AM
49477,SMITHST 115 KV  LD2,BUS,LOAD,METED,115 KV,4/1/1998 12:00:00 AM,12/31/9999 12:00:00 AM
49478,SMITHST 115 KV  LD3,BUS,LOAD,METED,115 KV,4/1/1998 12:00:00 AM,12/31/9999 12:00:00 AM
49479,SREADING69 KV   LD1,BUS,LOAD,METED,69 KV,4/1/1998 12:00:00 AM,12/31/9999 12:00:00 AM
49480,SREADING69 KV   LD2,BUS,LOAD,METED,69 KV,4/1/1998 12:00:00 AM,12/31/9999 12:00:00 AM
49481,STRABAN 115 KV  1 BANK,BUS,LOAD,METED,115 KV,4/1/1998 12:00:00 AM,12/31/9999 12:00:00 AM
49482,TAXVILLE115 KV  1 BANK,BUS,LOAD,METED,115 KV,4/1/1998 12:00:00 AM,12/31/9999 12:00:00 AM
49483,TAXVILLE115 KV  3 BANK,BUS,LOAD,METED,115 KV,4/1/1998 12:00:00 AM,12/31/9999 12:00:00 AM
49484,TMI     230 KV  LD1,BUS,LOAD,METED,230 KV,4/1/1998 12:00:00 AM,12/31/9999 12:00:00 AM
49485,TMI     230 KV  LD2,BUS,LOAD,METED,230 KV,4/1/1998 12:00:00 AM,12/31/9999 12:00:00 AM
49486,TMI     230 KV  LD3,BUS,LOAD,METED,230 KV,4/1/1998 12:00:00 AM,12/31/9999 12:00:00 AM
49487,TOLNA   115 KV  1B02,BUS,LOAD,METED,115 KV,4/1/1998 12:00:00 AM,12/31/9999 12:00:00 AM
49488,TOLNA   115 KV  3B02,BUS,LOAD,METED,115 KV,4/1/1998 12:00:00 AM,12/31/9999 12:00:00 AM
